0.308576008996466,2,-2.70172394764335,0.0206288086410111
0.408576008996466,2.1,-2.60172394764335,0.0167215698939599
0.508576008996466,2.2,-2.50172394764335,0.0134569202077837
0.608576008996465,2.3,-2.40172394764335,0.0107501792699258
0.708576008996465,2.4,-2.30172394764335,0.00852365546195666
0.808576008996465,2.5,-2.20172394764335,0.00670685279664739
0.908576008996465,2.6,-2.10172394764335,0.00523650569178776
1.00857600899647,2.7,-2.00172394764335,0.0040564595147845
1.10857600899647,2.8,-1.90172394764335,0.00311741833912995
1.20857600899647,2.9,-1.80172394764335,0.00237658364558491
1.30857600899647,3,-1.70172394764335,0.00179720875828089
1.40857600899647,3.1,-1.60172394764335,0.00134809368471382
1.50857600899647,3.2,-1.50172394764335,0.00100304385087632
1.60857600899647,3.3,-1.40172394764335,0.000740314163656465
1.70857600899647,3.4,-1.30172394764335,0.000542057103529629
1.80857600899647,3.5,-1.20172394764335,0.000393790380952006
1.90857600899647,3.6,-1.10172394764335,0.000283896309062241
2.00857600899647,3.7,-1.00172394764335,0.000203161666088579
2.10857600899647,3.8,-0.901723947643347,0.000144363626144836
2.20857600899647,3.9,-0.801723947643346,0.000101904470585742
2.30857600899647,4,-0.701723947643346,7.14953534155665e-05
2.40857600899647,4.1,-0.601723947643347,5.50550113985657e-05
2.50857600899647,4.2,-0.501723947643346,4.18695758270332e-05
2.60857600899647,4.3,-0.401723947643346,3.10167890547617e-05
2.70857600899647,4.4,-0.301723947643346,2.25228977904561e-05
2.80857600899647,4.5,-0.201723947643346,1.61005683202605e-05
2.90857600899646,4.6,-0.101723947643347,1.13655514926626e-05
3.00857600899647,4.7,-0.00172394764334616,7.94124012044963e-06
3.10857600899647,4.8,0.0982760523566535,5.50216532532817e-06
3.20857600899647,4.9,0.198276052356654,3.78594497136192e-06
3.30857600899647,5,0.298276052356654,2.59029010356791e-06
3.40857600899647,5.1,0.398276052356654,1.76405090446346e-06
3.50857600899647,5.2,0.498276052356654,1.19688568191747e-06
3.60857600899647,5.3,0.598276052356654,8.09675742604004e-07
3.70857600899647,5.4,0.698276052356654,5.46489400109418e-07
3.80857600899647,5.5,0.798276052356655,3.68234447180153e-07
3.90857600899646,5.6,0.898276052356653,2.47839125555002e-07
4.00857600899647,5.7,0.998276052356655,1.66695950024277e-07
4.10857600899647,5.8,1.09827605235665,1.12092842095941e-07
4.20857600899647,5.9,1.19827605235665,7.5387878122545e-08
4.30857600899647,6,1.29827605235665,5.07292059127043e-08
4.40857600899647,6.1,1.39827605235665,3.41665971921172e-08
4.50857600899647,6.2,1.49827605235665,2.30399458502023e-08
4.60857600899647,6.3,1.59827605235665,1.55611964799229e-08
4.70857600899647,6.4,1.69827605235665,1.05300496709647e-08
4.80857600899647,6.5,1.79827605235665,7.14146475209047e-09
4.90857600899647,6.6,1.89827605235665,4.85576105969897e-09
5.00857600899647,6.7,1.99827605235665,3.31119433325859e-09
5.10857600899647,6.8,2.09827605235665,2.26524017497958e-09
5.20857600899647,6.9,2.19827605235665,1.55521890593695e-09
5.30857600899647,7,2.29827605235665,1.07191990663958e-09
