1.08229626644355,2,-1.92800369019627,0.00129253733938908
1.18229626644355,2.1,-1.82800369019627,0.000846653789500664
1.28229626644355,2.2,-1.72800369019627,0.000543678292438572
1.38229626644355,2.3,-1.62800369019627,0.000342043358956454
1.48229626644355,2.4,-1.52800369019627,0.00021069157932928
1.58229626644355,2.5,-1.42800369019627,0.000126986583461076
1.68229626644355,2.6,-1.32800369019627,7.48384438657932e-05
1.78229626644355,2.7,-1.22800369019627,4.30976054927434e-05
1.88229626644355,2.8,-1.12800369019627,2.42349259754457e-05
1.98229626644355,2.9,-1.02800369019627,1.32978784727038e-05
2.08229626644355,3,-0.928003690196265,7.11475822670932e-06
2.18229626644355,3.1,-0.828003690196265,3.70896694883476e-06
2.28229626644355,3.2,-0.728003690196266,1.88248450417984e-06
2.38229626644355,3.3,-0.628003690196266,9.29519673726945e-07
2.48229626644355,3.4,-0.528003690196265,4.46159242248367e-07
2.58229626644355,3.5,-0.428003690196265,2.08004550292922e-07
2.68229626644355,3.6,-0.328003690196266,9.41123919292908e-08
2.78229626644355,3.7,-0.228003690196265,4.12898124988767e-08
2.88229626644355,3.8,-0.128003690196266,1.75502659388837e-08
2.98229626644355,3.9,-0.0280036901962655,7.22076177348001e-09
3.08229626644355,4,0.0719963098037342,2.87306687805801e-09
3.18229626644355,4.1,0.171996309803734,1.10450467836773e-09
3.28229626644355,4.2,0.271996309803735,4.09859297124679e-10
3.38229626644355,4.3,0.371996309803734,1.46664193289351e-10
3.48229626644355,4.4,0.471996309803735,5.05594432015025e-11
3.58229626644355,4.5,0.571996309803734,1.67735907168962e-11
3.68229626644355,4.6,0.671996309803734,5.34985145364472e-12
3.78229626644355,4.7,0.771996309803734,1.63864575610877e-12
3.88229626644355,4.8,0.871996309803734,4.81483051580908e-13
3.98229626644355,4.9,0.971996309803735,1.35563663032885e-13
4.08229626644355,5,1.07199630980373,3.65320774646362e-14
4.18229626644355,5.1,1.17199630980373,9.41163350463435e-15
4.28229626644355,5.2,1.27199630980373,2.31522962641734e-15
4.38229626644355,5.3,1.37199630980373,5.43160565278484e-16
4.48229626644355,5.4,1.47199630980373,1.21372885708041e-16
4.58229626644355,5.5,1.57199630980374,2.5799769533218e-17
