0.308576008996466,2,-2.70172394764335,0.00734050135776983
0.408576008996466,2.1,-2.60172394764335,0.00579555147712423
0.508576008996466,2.2,-2.50172394764335,0.00453358248122785
0.608576008996465,2.3,-2.40172394764335,0.00351272413308985
0.708576008996465,2.4,-2.30172394764335,0.00269511634020761
0.808576008996465,2.5,-2.20172394764335,0.00204698269955238
0.908576008996465,2.6,-2.10172394764335,0.00153859112775723
1.00857600899647,2.7,-2.00172394764335,0.00114411794080953
1.10857600899647,2.8,-1.90172394764335,0.000841433595181145
1.20857600899647,2.9,-1.80172394764335,0.000611829057426493
1.30857600899647,3,-1.70172394764335,0.000439701504155452
1.40857600899647,3.1,-1.60172394764335,0.000312216901502629
1.50857600899647,3.2,-1.50172394764335,0.000218965150354283
1.60857600899647,3.3,-1.40172394764335,0.000151621115377225
1.70857600899647,3.4,-1.30172394764335,0.000103622195564644
1.80857600899647,3.5,-1.20172394764335,6.98703458164659e-05
1.90857600899647,3.6,-1.10172394764335,4.64638034308444e-05
2.00857600899647,3.7,-1.00172394764335,3.04613559643501e-05
2.10857600899647,3.8,-0.901723947643347,1.96799122078195e-05
2.20857600899647,3.9,-0.801723947643346,1.25244675216723e-05
2.30857600899647,4,-0.701723947643346,7.84830935198544e-06
2.40857600899647,4.1,-0.601723947643347,4.8404743439401e-06
2.50857600899647,4.2,-0.501723947643346,2.93700399791802e-06
2.60857600899647,4.3,-0.401723947643346,1.75239211863306e-06
2.70857600899647,4.4,-0.301723947643346,1.02770602919339e-06
2.80857600899647,4.5,-0.201723947643346,5.92124972451687e-07
2.90857600899646,4.6,-0.101723947643347,3.35008540928913e-07
3.00857600899647,4.7,-0.00172394764334616,1.86029848783672e-07
3.10857600899647,4.8,0.0982760523566535,1.01338576610936e-07
3.20857600899647,4.9,0.198276052356654,5.41263025645395e-08
3.30857600899647,5,0.298276052356654,2.83304840399221e-08
3.40857600899647,5.1,0.398276052356654,1.45236894467998e-08
3.50857600899647,5.2,0.498276052356654,7.2884795307897e-09
3.60857600899647,5.3,0.598276052356654,3.57839241618563e-09
3.70857600899647,5.4,0.698276052356654,1.71782229270883e-09
3.80857600899647,5.5,0.798276052356655,8.05842183948081e-10
3.90857600899646,5.6,0.898276052356653,3.69181063350901e-10
4.00857600899647,5.7,0.998276052356655,1.65073142711323e-10
4.10857600899647,5.8,1.09827605235665,7.19920535049965e-11
4.20857600899647,5.9,1.19827605235665,3.06041887886594e-11
4.30857600899647,6,1.29827605235665,1.26728912071131e-11
4.40857600899647,6.1,1.39827605235665,5.10825523893881e-12
4.50857600899647,6.2,1.49827605235665,2.00294053756012e-12
4.60857600899647,6.3,1.59827605235665,7.63398838885305e-13
4.70857600899647,6.4,1.69827605235665,2.82621356626668e-13
4.80857600899647,6.5,1.79827605235665,1.01555415803005e-13
4.90857600899647,6.6,1.89827605235665,3.539262389352e-14
5.00857600899647,6.7,1.99827605235665,1.19534450727593e-14
5.10857600899647,6.8,2.09827605235665,3.90926542485803e-15
5.20857600899647,6.9,2.19827605235665,1.23697763757363e-15
5.30857600899647,7,2.29827605235665,3.78379548717739e-16
